BeatmapID,TotalWeightedPP,AppearanceCount,Placements,Title,DifficultyName
4881959,21.7717,1,68,klik klak brazil strelyayet,ERFANIUS' EXTRA
5410822,12.8301,1,78,Chronomia,<STAR.IX>Sagittarius#SparkNights
2088910,7.5777,1,88,Akaito,Goodbye
746471,15.4159,2,"89,86",Songs Compilation I,Daybreak
1630100,215.145,4,"91,46,52,40",Kimi ni Pierrot,Extreme
2451721,58.0999,6,"73,94,98,92,74,82",Genjou Destruction,Annihilation
2225736,34.4193,4,"85,80,90,87",Acchu~ma Seishun! (TV Size),A r M i N's Extra
1489207,257.9429,2,"95,22",Immortal Flame (feat. Anna Yvette),Eternal Blaze
4339545,56.6988,4,"96,98,65,67",Day to Story (TV Size),Savior
4873749,1032.7752,2,"10,10",Bubblegum Bitch (Nightcore & Cut Ver.),Mekadon's Extra
4890556,489.3992,1,11,Bubblegum Bitch (Nightcore & Cut Ver.),Ram's Extra
5643529,393.7815,3,"16,70,88",way up (nightcore & cut ver.),kumocha's legacy
5167198,268.1106,2,"22,93",from me to u (feat. Poppy) (Cut Ver.),Ram's Extra
5649460,265.7797,2,"29,41",TEEN TITANS THEME (JAPANESE VER.) (TV SIZE & NIGHTCORE MIX),Ram's Extra
4928547,1451.1726,8,"30,98,42,34,24,20,16,24",Johnny Test Theme (TV Size),Fiery's Hair
5048491,160.7715,1,31,The Glory Days (TV Size),Nymphe's Expert
4919688,370.0399,4,"34,64,35,43",Johnny Test Theme (TV Size),Reform's Talking Dog
5463343,284.237,3,"46,49,30",My First Kiss (feat. Ke$ha) (Nightcore & Cut Ver.),Mimari's Extra
5517573,68.456,1,47,burbank house,bench boy
5465354,412.7296,3,"59,15,72",Cats (Cut Ver.),Maybl's Meow
5524479,318.9174,5,"60,72,33,80,37",How to Be a Heartbreaker (Nightcore & Cut Ver.),Extra
5296275,78.2483,2,"61,54",Boom Clap (kyoto Remix) (Sped Up & Cut Ver.),you're the magic in my veins
5520169,354.8731,3,"65,28,33",feeling good (nightcore & cut ver.),i was in love
5613048,29.909,2,"68,89",made for you (nightcore & cut ver.),mimari's all your lies
5520232,41.5434,2,"71,68",feeling good (nightcore & cut ver.),kumocha's extra
5496971,31.0127,3,"72,93,87",Kiss Me When I'm Dead (Cut Ver.),in your head
4896270,24.2897,2,"73,89",how could you do this to me?,Parad0xa's Extra
5296362,124.9909,2,"81,37",Ukigumo,Kumocha's Expert
5519933,30.9248,2,"82,69",Thick of HiT (S8-10 Opening Mashup),how it feels when i'm about to get crushed
4912563,93.281,4,"86,80,47,87",Start Again (Cut Ver.),Plasma's Extreme
5511442,280.6724,4,"91,89,24,51",Dream Catcher (Nightcore & Cut Ver.),geiboi77's Extra
5486311,93.8703,6,"92,79,82,58,80,70",The Best of Both Worlds (Nightcore & Cut Ver.),Kumocha's Extra
5560506,13.1268,2,"95,88",GRIM (NIGHTCORE & CUT VER.),PIKA'S EXTRA
5573472,4.355,1,99,SKELETON (NIGHTCORE & CUT VER.),NEXT TO YOU
4610841,204.8189,1,27,Gulyayu,Saunter
1678956,280.7317,2,"81,21",Surrender The Throne,Sotarks' Immortal Throne
4859785,60.5457,2,"62,61",Kuusou Mesorogiwi (TV Size),Tylerderp's Extra
5278843,29.4109,1,63,Of Our Time (osu! Edit),Log Off Now's Expert+
4855574,19.2994,1,71,Zange,Ilya Erokhov
4847505,11.3888,1,81,CLIMAX BREAKER!!,Resolve
5310563,55.6075,4,"83,74,68,86",Heart Attack (Rock Ver.) (Nightcore & Cut Ver.),Nymphe's Extra
4669154,26.5511,2,"92,69",Bleeding Hearts,Meg's Extra
4370423,6.0504,1,93,"Mudai ""Soratobu Miko to Futsuu no Mahoutsukai no Itsumo no Mainichi""",Blazing Star
4993831,63.4445,4,"95,81,58,74",Galactic Astro Domination,Dabbe's Inhuman Rampage
3902585,4.6468,1,98,Taketori Hishou,Lunatic Princess
4596010,45.0474,2,"59,84",Hanatachi ni Kibou o (2020 Remaster),Extra
4030039,27.6991,1,64,RE Aoharu,Millenium
2403410,18.0753,1,72,Yuima-ru * World,Colorful Happy Island
5065721,8.2535,1,87,Sakura Namiki no Kaze,Expert
369938,6.7016,1,91,China Dress,Another
2952472,5.4342,1,95,Raikou -3rd Desire-,Frey's Lunatic
4001171,4.4175,1,99,RE Aoharu,SRT
2235465,99.8451,4,"60,53,85,81",The Prelude To Bereavement,chorus mortiferum
3473589,129.67,2,"79,36",Chronic Death,Worlds of Scales and Passages
1589931,9.8969,1,83,Libera,Lachesismic Armageddon
2132119,5.025,1,96,The Sound of a Glinting Blade / The Sound Which Has No Name,Helpless Cries
176960,21.972,2,"75,89",Yoru Naku Usagi wa Yume o Miru,Lunatic
1697722,68.7171,3,"100,100,47",Mou Ii kai?,Divine's Insane
4644543,455.1681,1,12,Touhou Sweets! ~Kichiku Shimai to Junan Maid~,Professional Maid Abuse
4544137,161.9527,1,31,the executioner,extra
5085983,137.6724,1,34,End of the World,Earth
4636164,52.8222,1,52,Alice Ragnarok,Armageddon
1745554,243.5843,2,"56,27",Songs Compilation,Marathon
4018244,189.1576,4,"57,34,86,93",THE EVENING STAR,LUNATIC
4843393,32.3313,1,61,Sweets*Hearts,Super*C.Expert
172061,20.2086,1,70,Koisuru Otome,S.S
965283,16.4001,1,74,SLOTcore Is Dead,SEVEN
5157510,32.129,2,"76,72",Rose Quartz,Imitation
4752073,14.0539,1,77,Makudo wa Taihen na Mono o Tsukutte Ikimashita,"Rei's 1,080yen Value Set"
244691,69.4545,2,"80,49",Caramel Heaven,Heaven
5029542,10.206,1,83,hallelujah,Aselia
93236,7.0559,1,90,Solar Sect of Mystic Wisdom ~ Nuclear Fusion,Radium
4962650,5.134,1,96,Love-chu * CHIREIDEN,Lunatic
1178526,550.6797,5,"81,42,24,27,56",yuima-ru*world,Extra
1418230,4.3984,1,98,Asymmetry,Collab Extra
1094888,50.4532,3,"99,82,58",Kimeta yo Hand in Hand,Akitoshi's Expert
1885374,107.7388,11,"100,92,76,68,99,97,61,92,100,94,84",Idola no Circus,Expert
1720423,105.3514,3,"41,87,88",You Suck At Love (Speed Up Ver.),shardex' Extra
1307291,66.8729,1,47,Now Loading!!!!,New Game!!!!
1468473,159.153,3,"65,78,36",70cm Shihou no Madobe,Super Saiyan Blue
1893432,347.3699,9,"78,82,64,46,46,35,92,97,67",Guess Who Is Back (TV Size),Reform's Extreme
2628159,235.8489,5,"79,39,46,91,52",Colorful (Cut Ver.),Colorful Heaven
1968445,6.7122,1,90,Chikatto Chika Chika,Extra
4170721,78.5611,1,44,Fly With Me,Hifumi's Extra
4407657,4.0779,1,100,Crystallite Dream,Amats & Sayuka's Insane
5303173,344.6875,3,"28,100,30",Halcyon (Long Ver.),Extreme
1813918,855.4685,6,"55,100,82,51,22,9",Kieta Mitai,Summit
1820840,12.3166,2,"89,95",Clock Strikes,A r M i N's Extra
1031604,6.5528,1,91,Paradisus-Paradoxum,Re:Zero
2593880,258.498,15,"80,71,100,86,81,62,47,91,84,75,79,90,65,70,67",Kako ni Torawarete Iru,Kowari's Extra
2237465,32.3514,5,"84,98,95,100,83",Yume Chizu,A r M i N's Extra
1477476,171.8982,6,"85,68,76,74,73,39",Yume Chizu,Expert
651744,140.6635,11,"92,94,88,84,97,91,51,87,64,90,77",Kimi no Shiranai Monogatari,Celestial
1949536,16.9414,2,"99,77",Sakura Mitsutsuki (TV Size),Aurora
4794567,43.0086,1,55,Haruhi of The Sprite Tribe,Crazy
4790302,49.7853,2,"59,75",Symphonic Love (Game Ver.),Sonnyc's Extra
2168768,31.3194,1,61,Bass Slut (Original Mix),Seductive Extra
3252516,27.8906,1,63,GCN Baby Park,Chaos
5166474,24.9912,1,65,Rainbow Dash Likes Girls (Stay Gay Pony Girl),Holy Shit! It's Rainbow Dash... Again!!
2722655,311.8548,2,"68,19",Lagtrain,Repetition
2184680,14.6093,1,75,Nai Mono Nedari,EXTRA
2109559,13.171,1,77,Kowareta Unmei o Tsumuide,Koume's Extra
4757454,9.5911,1,83,Ringo Uri no Utakata Shoujo,Farewell
294387,9.0829,1,84,World's End Dancehall (ROCKETMAN Remix),Insane
1918015,47.5259,3,"86,61,85",Sakura Mirage (STARLiGHT Mix),Illusion
928677,52.0736,3,"89,61,77",Okaerinasai (tomatomerde Remix),Departure
3885164,29.417,2,"95,66","Soliste (Drama ""Saikou no Obahan Nakajima Haruko"" ver.)",Drawing the Future
2118443,3.8679,1,100,Bass Slut (Original Mix),Reform's Filthy Expert
1759171,296.2434,4,"54,66,54,28",Rubik's Cube,Extreme
4412935,8.4672,1,86,Arcadia,Extra
3851337,960.0622,2,"6,18",Yoru no Jihanki,This Song is About Two Girls Next to a Vending Machine
181253,1332.3581,3,"7,46,5",o'er the flood,The Flood Beneath
2076261,683.8284,2,"22,12",Overkill,Noble
4637591,172.1191,1,30,Unravel Sky,Vendetta
4844557,139.6578,1,34,Dimension tripper!!!!,Kumocha's Expert
4196798,91.0554,1,42,Usotsuki,Heanday's Lie
5000323,202.3107,2,"45,35",Bug,Liyuu's Expert
5291208,59.8335,1,50,Science (feat. Kasane Teto SV),kowari's Extra
2234657,71.6612,2,"51,76",Mold,Insane
1558638,61.6203,2,"53,81",Ginza vs Ginza,Insane
4059413,48.5713,1,54,Tsumugiboshi,aundy's Extra
5479357,37.8655,2,"62,93",Colorful. (Asterisk DnB Remix),Heroine
4885150,30.1119,1,63,Majo,Insane
741572,193.5944,3,"68,85,30",Great Distance,Awakened
3688590,97.4322,4,"69,75,50,92",Ginsekai,Shirayuki
3657002,20.7743,1,70,Replica feat. mami,Insane feat. Enon
5173101,18.6823,1,72,Brand-new World,Expert
923244,17.7369,1,73,Sakura to Kotori,Laurier's Insane
5185765,16.8334,1,74,Kimeta yo Hand in Hand,sho's Expert
4425743,14.3793,1,77,Ibasho,Collab Insane
1422783,13.6567,1,78,Eitsukiyo,Lunatic
539394,12.9651,1,79,Seven Doors,Expert
4198575,18.2522,2,"81,89",To The Terminus,Insane
2663395,392.2708,5,"82,71,58,22,44",Alice in Reitouko,Soliloquy of Broken Tears
4371625,93.6,3,"83,49,67",KIMONO <3 PRINCESS,Extra
2238398,9.4895,1,85,Towa no Maigo,It was all a dream
4024269,8.9932,1,86,White Promise,Affection
4632860,100.8491,3,"88,48,59",Unravel Sky,Insane
3235170,7.6826,1,89,Life is beautiful,DeviousPanda's Extravaganza
4283250,7.2965,1,90,Magatsu Yami ni Utau,fnayR's Expert
3664739,152.2612,2,"91,32",Tozaseshi Kumo no Kayoiji -Stormy Extended-,Akari's Lunatic
878262,6.2286,1,93,SquarePanicSerenade,Extra
4330314,5.6121,1,95,Super Nuko World,Koori & Ame's Insane
827802,15.139,2,"97,82",caramel heaven,pritifat's Insane
2688254,192.7608,2,"99,28",PARADOX,DREAMING
2228184,489.3693,1,11,More-more LOVERS!!,SS!
1474576,71.1571,1,46,CHEER UP (Inst.),EHHH?
3746332,63.8631,1,48,Deneb to Spica,LiyuuMyMommy's Expert
2108789,54.5324,1,51,Tomin,Collab Extra
322416,51.7713,1,52,Dimension tripper!!!!,Laurier's Insane
674188,44.1313,2,"59,86",Hana ni Natta Shounen no Shinwa,Calendula
3208293,33.3929,1,60,Pinky Jones,Insane
318975,42.7535,2,"61,81",MORE&MORE,Insane
1259280,51.7179,2,"64,66",Marigold (feat. Guriri),Despair
281778,25.54,1,65,INSIDE IDENTITY,Insane
696225,38.3076,3,"66,83,98",Miraizu feat.Aida Miou(CV:Toyosaki Aki),Special
3896322,42.5857,2,"67,70",Airplane,Shining Star
4167895,107.9963,5,"68,97,54,79,63",Yuki wa Naniiro,"S-Senpai, there's only one way I can show my love for you..."
1522330,19.4399,1,70,confusion,Mir's Insane
1806803,219.94,10,"72,82,72,92,82,99,57,77,96,38",Heart Shaker,Shaker Shaker!
1107674,17.4322,2,"77,100",Soundscape,Settia's Extra
1898986,10.2881,1,82,RESISTER (TV Size),Fragrant Olive
2594991,57.5573,8,"87,100,97,89,99,88,84,75",DICE,INSANE.
1174117,7.5063,1,88,Wagamama MIRROR HEART,Insane
1475010,6.0714,1,92,CHEER UP (Inst.),Extra
4419768,3.9486,1,100,Renatus,jixxi's Insane
2456779,57.3737,1,50,Tinnitus (Schwank's PTSD Remix),Otalgia
775365,54.4299,1,51,Wadatsumi,Snaggle's Insane
3924754,43.6967,1,55,Nacreous Snowmelt,Iridescence
3352257,11.1142,1,81,Madoi no Tsuki / RAYTO MIX,Mind Reader
1438946,34.2533,2,"93,63",Colossus,"Colossus, the Wrath of the Ocean"
1398848,5.3132,1,95,Altros,Taeyang's Extra
1572058,5.047,1,96,Yumeshoushitsu ~ Lost Dream,Nightmare
4796274,41.9396,1,53,Ragnarok,Relentlessness
869240,42.4473,3,"85,63,92",We Won't Be Alone (feat. Laura Brehm),Fort's Together
138008,33.4056,2,"88,64",Supernova,DoKo
1746034,487.2539,1,11,State Of Mind,Rise
2509953,31.7506,1,61,The Devourer of Gods (Nonstop Mix),Cosmic terrors are watching...
3754404,28.2245,1,63,Love the Subhuman Self,JOUNZAN'S LUST SHAKER
3788957,27.124,2,"72,82",Hikariiro no Uta,Delight
3237678,16.5944,1,73,THE WORLD REVOLVING (Camellia Remix),I CAN DO ANYTHING!
2171935,12.6929,1,78,StaRt,Dreamy Tomorrow
3491545,10.8512,1,81,Duplicity Shade (feat. Sennzai),Salvation
4266525,7.4872,1,88,Rebirth the edge,Brute Attack
1165959,6.0651,1,92,Sakebe,Pon
1801586,4.2031,1,99,My Days,Down
5306933,110.4654,5,"81,84,87,48,64",Campanella,FrenZ's Extreme
5664168,479.834,2,"19,29",Dance in the Light,S2G's Waltz
4978077,74.5359,1,45,Phantasm Brigade,Collab Lunatic
4494938,63.6338,1,48,new moon illusion,STAR!!!!
4982128,50.4191,1,52,Cinderella Avatar,Satellite
4344475,23.6074,1,66,Bamboo Dance,Lunatic
4794601,18.1921,1,71,Reikon Mythology,Destiny
5616935,10.7415,1,81,Yowamushi Vampire,Satellite
3875572,9.6359,1,83,Ena,Insane
116938,18.636,2,"85,81",Silent Voyage to Eternity,Extra
4894243,24.3555,2,"91,71",Trust Nothing but Love,Silverboxer's Extreme
3533093,10.0668,2,"94,96",Identity Series Nonstop Play (part. 1~5),Marathon
4838687,4.8534,1,96,Sakuretsu Irony,Satellite
3844593,4.61,1,97,Touhou 10 Nonstop Medley,Mountain of Faith
57405,4.1571,1,99,Gensou Kidan (Kaguyahime+Mikotonori Ver.),Lunatic
964622,3.9482,1,100,Paranoid Lost,Soda's Lunatic
1700408,439.6531,4,"51,65,38,22",I pray,Saigo no Inori
1270000,88.7512,7,"90,79,66,91,81,72,76",I Bet You'll Forget That Even If You Noticed That,Each And Every Word Leaves Me Here Alone
1918734,156.4631,4,"93,98,98,32",So What?,Extra Stage
5517480,326.294,1,18,Blame Brett (Sped Up Ver.),Mita's Expert
5508773,409.4851,3,"21,84,36",Dream Catcher (Nightcore & Cut Ver.),Kuki's Extra
5522934,219.7676,1,25,Mr. Brightside (Nightcore & Cut Ver.),Mita's Extra
4796160,349.8987,2,"26,33",Aitoki*Cherishing (Game Ver.),Expert
2222070,162.7873,3,"32,100,86",PADORU / PADORU,Christmas Drift
5468476,1200.2449,4,"33,26,21,7",Cats (Cut Ver.),Ram's Extra
5634100,432.8814,2,"35,19",GRIM (NIGHTCORE MIX),KUMOCHA'S EXTRA
5394222,104.9119,1,39,Maniac (Nightcore & Cut Ver.),Nymphe's Expert
5329378,98.8936,1,40,You Suck At Love (Nightcore & Cut Ver.),Mita's Extra
5669538,61.3993,1,49,la la for you (Short Ver.),Expert
5233338,58.0679,1,50,Cherry Pop feat. Hatsune Miku,<3
5464554,198.5402,3,"60,70,31",My First Kiss (feat. Ke$ha) (Nightcore & Cut Ver.),PikA's Extra
5518249,21.1343,2,"78,85",Die A Million Times (Nightcore & Cut Ver.),Story of My Life
4866662,11.7098,1,80,The Slumbernana Song (Japanese Ver.),Golden Banana
4884623,8.1081,1,87,Chikatto Chika Chika,PikA's Extra
5524684,17.3549,2,"89,81",Die A Million Times (Nightcore & Cut Ver.),Alice's Extra
5638904,5.9199,1,93,Ryuu to Shoujo to Decoherence,Zero
5328092,5.0511,1,96,You Suck At Love (Nightcore & Cut Ver.),Ram's Extra
5534524,4.0858,1,100,Die A Million Times (Nightcore & Cut Ver.),Parad0xa's Extra
4849841,12.1109,1,79,Wolf & Raven (Cut Ver.),AdeAAa's Extra
5083913,5.6683,1,93,Xepher,Astronic's Black Another
4973568,3.8956,1,100,tam,expert
1015113,733.3216,2,"4,74",Kokoro ga Odoru Herb Tea yoo,Friendship Is Like A Diamond
4864640,640.3091,1,6,as x sist ~Amae Beta na Watashi Nari ni~,<3
5313984,26.6667,1,65,EARTH DAY,Extra
738679,22.8365,1,68,You Know What They Do To Guys Like Us In Prison,Extra
3906650,57.8676,2,"76,55",Bruises,Bellicose
3364238,13.5172,1,78,Pyramid Daigyakuten,Amagi's Secret
457448,113.8889,2,"82,39",The Agony & the Ecstasy (feat. Selah Corbin),Ecstasy
1649108,85.6357,4,"87,68,96,52",Amy,Reflection
825243,306.0331,2,"90,19",Flashes (Extended),N/A's Insane
4264036,6.8751,1,91,Kimi to no Asu o Negau kara,Dream!
2139060,40.2093,3,"94,73,71",Miss Tail,Airin's Extra
4752116,105.4012,2,"97,39",Blouse,Skirt
3981393,4.7743,1,98,RE Aoharu,GlazeE's Extra
5125830,363.641,1,16,A-TYPE,Aranel's BonuS-TYPE
5571523,84.4219,1,42,WONDERFUL WONDER (TV Size & Sped Up Ver.),EXTRA
4911434,33.7211,1,59,Take a Hint feat. Victoria Justice & Elizabeth Gillies (Nightcore & Cut Ver.),Oh!
4905011,21.9393,1,67,Haruhi of The Sprite Tribe,-Tynamo's Insane+
3784709,14.1287,1,75,Insert Coin,8-bit Extreme
5367904,70.5091,3,"85,87,49",BPM210 no Shanghai Alice (Instrumental),DICECREAM'S EXTREME
5594227,6.2209,1,90,FREEDOM DiVE (Short Ver.),Mizujin's CONCENTRATiON
2659911,5.905,1,91,WONDERFUL WONDER (TV Size),Simple Heart
1800218,13.5627,2,"93,86",WARNING x WARNING x WARNING,Noble
5196016,5.0502,1,94,Galaxy in Toybox (DC Update Ver.),Expert
2684468,4.0539,1,98,FAKE PROMISE,TRUE LOVE
4065924,420.8726,2,"22,31",Alice in Reitouko,"Swaying around Wonderland, we danced to our hearts' content."
3425143,275.5904,2,"28,43",Kuu ni Naru,Kaze
1055190,180.4904,1,29,Gokuraku Jodo,Saika's Another
1250145,106.9092,1,39,Sankitousen!,AKIBA
4059925,166.5542,3,"45,64,48",Kimiiro Subliminal,Mo's Lunatic
3105129,116.5627,3,"54,48,81",HERA (LONG Version),Parthenos
3026635,43.4914,1,56,"Dakara, Hitori Janai",Together
1580160,274.0254,2,"63,23",Parodia Sonatina -Grande-,Finale
4462150,18.7181,1,72,Baddie,Expert
2960180,11.6167,1,81,Hashire Uma Musume,Insane
1701711,11.0318,1,82,It Has Begun,Extra
4000935,7.2736,1,90,"Dakara, Hitori Janai",Everything's Gonna Be Alright
4483726,6.9024,1,91,platonic colors,Utopia
1979344,30.1538,3,"95,77,82",ya zhenyus' na devochke iz anime,her cute eyes
2736744,77.5607,3,"96,47,97",NOiSE,Collab Extra
4034811,4.5454,1,99,Livin' The Suite Life (TV Size),Extra
3072869,51.803,1,52,The Disaster of Passion,Extra
4119149,25.9343,1,65,Temptation (Cut Ver.),Fantasy
4000639,138.2258,2,"66,37",Kiss no Hitotsu de,No Dap's Extra
1186089,19.9332,1,70,Ideal -tRuE blooD-,Enlever
2996123,6.1816,1,92,Vampire,Twinkle
4086545,18.4667,2,"95,77",Kimiiro Subliminal,Luscent's Lunatic
4895337,149.8801,1,32,Rebel Heart,Fuflart's Expert
5546081,325.729,4,"34,60,44,41",overture,cycle
5046239,95.4526,2,"51,55",Up From The Bottom,Nymphe's Extra
5107131,172.6642,4,"65,99,33,87",Adventure Starts Here (Sped Up Ver.),Maaadbot's Oak
5313778,22.6278,1,67,No title -10 Years Later Edition- (Cut Ver.),kowari's Extra
4894897,12.6574,1,78,LOVE <3 SHINE,Let's Go!
2017881,611.4061,3,"43,17,27","Hachigatsu, Bou, Tsukiakari",Extra
1987383,31.2216,1,61,NEVER SAY NEVER (TV Size),Dorsalplum's Expert
2107123,6.4066,1,91,Chikyuu Saigo no Kokuhaku o,Narcissu's Insane
3387818,537.7892,1,9,Drastic Melody (Game Ver.),rollpan's MASTER+
3229766,224.8575,1,25,Congrathalations! (Cut Ver.),browiec's Expert
2522352,22.5481,1,68,ANIMA (TV Size),browiec's EXPERT
2609733,72.3594,2,"69,52",Simarik,Uzman
2227344,14.6977,1,76,PADORU / PADORU,AF's Extreme
2488852,7.7818,1,88,HAPPY PARTY TRAIN,browiec's Expert
1710712,7.3921,1,89,Kanadeai,Nevo's Extra
3279599,6.3258,1,92,Re:Call (TV Size),browiec's Extra
1000684,425.6784,1,13,Back to Marie,Catharsis
3364972,295.4152,2,"20,96",Sakura no Uta,Blossom
2682758,169.3098,1,30,Million Litmus,Showering Palettes
3775251,136.7585,1,34,Oboetete Ii yo,Resolve
3568143,94.3013,1,41,Start Again (Lexurus & Dualistic Remix),Collab Extra
827984,89.4037,1,42,MONSTER,FORT'S EXTRA
4903207,400.3804,2,"45,17",Oh No! (Nightcore Mix),P A N's Extra
1532546,68.5118,1,47,Duel Alternatives,Duel Kaizer
2276355,64.9841,1,48,No title,Kowari's Expert
3361679,55.4911,1,51,Pastel Subliminal & Synesthesia,_Epreus & Cellina's Another
1924025,52.6776,1,52,Tsukinami,Onlybiscuit's Extra
1097476,50.0341,1,53,Youkakushi -Ayakashi Kakushi-,Extra Stage
2197839,47.4459,1,54,Clover Day's,Misure's Extra
3399720,42.5917,1,56,Zurukute Sugoi,Kuse's Extra
1506556,40.4525,1,57,The Party of Seven Witches,Dereliction
587105,282.7268,2,"60,22",Blue Liner,Liner
2653301,31.1276,1,62,I believe what you said (TV Size),Yudragen's Expert
2199185,29.562,1,63,If You Can't Hang,Extreme
418725,34.8371,2,"67,82",Kung-fu Empire,Backdrop
807482,14.9418,1,76,MONSTER,-KEVINCELA-'S EXTRA
4939037,14.1928,1,77,K.O.K.O.R.O & S.A.T.O.R.A.R.E,H.E.A.R.T
1749734,12.7731,1,79,Bouningen,Hollow
1937747,8.3901,1,87,Deichuu ni Saku,Blooming in the Mud
4070159,7.9513,1,88,Tentai Kansoku (2022 Rerecording Version),Cosmonaut
3700217,7.544,1,89,Shinsaku no Shiawase wa Kochira!,Tsukinyuni's Extra
2455119,6.8003,1,91,Necro Fantasia,In the Illusion
661705,6.4442,1,92,Asymmetry,P A N's Extra
2559123,199.7062,6,"94,88,75,47,63,44",FaV (Short Ver.),Corinn's Ex
1593083,4.7196,1,98,Primitive emotion,Kaliboy's Insane
4900465,305.0129,1,19,"Reach for the Moon, Immortal Smoke",TD's Extra Stage
880206,317.2667,3,"65,32,32",End of an Empire,Immortal
3716285,33.1368,2,"77,69",Everything Goes On (Star Guardian Version) (Sped Up Ver.),Top Diff
974422,7.8152,1,87,We Love,Expert
1864177,29.4143,4,"90,94,78,93",Tokyo's Starlight,Collab Insane
812157,5.4019,1,94,Starscapes (Rameses B Remix),Extra
4704550,4.3901,1,98,Sassou to Hashiru Tonegawa-kun,Expert
3897504,108.9172,1,38,Paraselene,False Moon
5074780,267.5076,5,"50,40,39,90,89",Thine King Weeps for Mercy,me2u's Extreme
5223287,23.3674,1,67,Galaxy in Toybox (DC Update Ver.),Arles
5331139,19.9592,1,70,Enneagrammatos,Orkay's VIII
4858051,11.7639,1,80,The Left Hand Path,Cruel Mentality
5573783,86.2191,2,"91,42",Hyakki Yakou -Pandemonic Night Parade-,Tsukumogami
4683658,4.1029,1,100,Dreamin' attraction!! (Extended Ver.),MWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMWM
4980793,63.3783,2,"49,94",Kickin' It With You (TV Size),Smoke's Extra
2700151,170.3884,1,30,over and over,Natsume
2002055,85.8413,1,43,EXTRA MAGIC HOUR,Steinberger
1155619,531.8384,2,"56,10",Walkuere Attack!,Sigrdrifa
3837111,23.2526,1,68,Salvage,Expert
1785133,16.2027,1,75,Arcadia,Rage Quit's Expert
4887792,14.6145,1,77,Next Life,Alter Ego
2854097,13.174,1,79,Yoake no Bell ga Naru,Extra
4383835,9.6619,1,85,Yoyuyoku,Extra
1324772,417.0034,9,"99,48,68,47,49,69,57,39,52",Senpuu no Mai [Ten],Cyclone
4599327,104.3831,1,39,Train of Thought,Tautology
3626627,30.941,1,62,Circus Galop (Cut Ver.),Down's Extra
4885057,21.3425,1,69,Fuujin Shoujo (Short Ver.),Yokes' Lunatic
3142477,16.392,1,74,Illegal Paradise (Grimoire rmx),Nuvolina & Chaos' Expert
4376788,14.7124,1,76,break through the night,Stage 6  ~ Tenkyuu Chimata
2113851,58.8978,3,"88,67,61",furioso melodia (2017 VIP),Bashe's Expert
